Wall time,Step,Value
1505995343.5320928,1674,0.953125
1505995343.8155644,1677,0.96875
1505995343.9457443,1678,0.921875
1505995344.2215114,1680,0.859375
1505995344.3569856,1681,0.921875
1505995344.7583895,1684,0.96875
1505995344.8923078,1685,0.9375
1505995345.0254319,1686,0.921875
1505995345.1592402,1687,0.9375
1505995345.4288495,1689,0.953125
1505995345.6933784,1691,0.953125
1505995345.9611356,1693,0.9375
1505995346.1248188,1694,0.9375
1505995346.3921309,1696,0.9375
1505995346.5240896,1697,0.96875
1505995346.6580174,1698,0.9375
1505995346.7924347,1699,0.953125
1505995347.0594027,1701,0.9375
1505995347.4792123,1704,0.90625
1505995347.6135857,1705,0.921875
1505995347.7459671,1706,0.984375
1505995347.878272,1707,0.96875
1505995348.0126615,1708,0.9375
1505995349.4292228,1711,0.984375
1505995349.5620866,1712,0.96875
1505995349.8308291,1714,0.96875
1505995349.9055564,1715,0.96875
1505995349.9777944,1716,0.96875
1505995350.1115477,1717,0.90625
1505995350.3782957,1719,0.984375
1505995350.5126598,1720,0.9375
1505995350.647555,1721,0.953125
1505995351.1810706,1725,0.9375
1505995351.577803,1728,0.953125
1505995351.7121985,1729,0.96875
1505995351.846578,1730,0.96875
1505995352.246771,1733,0.953125
1505995352.3796127,1734,0.953125
1505995352.5120454,1735,0.921875
1505995352.645882,1736,0.921875
1505995352.7805321,1737,0.953125
1505995353.0742433,1739,0.96875
1505995353.2076118,1740,0.9375
1505995353.3406572,1741,0.953125
1505995353.7411969,1744,0.953125
1505995353.8745916,1745,0.921875
1505995354.1413562,1747,0.921875
1505995355.2818854,1748,0.890625
1505995355.4282928,1749,0.96875
1505995355.8301191,1752,0.9375
1505995356.0364647,1754,0.96875
1505995356.1116831,1755,0.875
1505995356.2437673,1756,0.859375
1505995356.3791625,1757,0.9375
1505995356.5135558,1758,0.96875
1505995356.910735,1761,0.140625
1505995357.3128462,1764,0.828125
1505995357.4465337,1765,0.875
1505995357.8471992,1768,0.984375
1505995357.9801526,1769,1.0
1505995358.5252998,1773,0.859375
1505995358.926099,1776,0.9375
1505995359.059984,1777,0.890625
1505995359.32682,1779,0.9375
1505995359.5920424,1781,0.921875
1505995359.8814156,1783,0.9375
1505995360.013823,1784,1.0
1505995360.1484175,1785,0.984375
1505995361.2849064,1786,0.984375
1505995361.8309367,1790,0.9375
1505995361.960914,1791,1.0
1505995362.0948365,1792,1.0
1505995362.2482102,1794,1.0
1505995362.3782487,1795,0.953125
1505995362.5126755,1796,0.9375
1505995363.048918,1800,0.203125
1505995363.3128924,1802,0.921875
1505995363.5786674,1804,0.96875
1505995363.846507,1806,0.96875
1505995363.9789333,1807,0.984375
1505995364.246278,1809,0.953125
1505995364.3801749,1810,0.96875
1505995364.778489,1813,0.921875
1505995365.046937,1815,0.9375
1505995365.1990197,1816,0.96875
1505995365.5956807,1819,0.890625
1505995365.9978824,1822,0.9375
1505995367.5585587,1826,0.96875
1505995367.825221,1828,0.9375
1505995367.9572046,1829,0.921875
1505995368.3051155,1832,0.96875
1505995368.7804158,1836,0.921875
1505995368.9122999,1837,0.90625
1505995369.045658,1838,0.921875
1505995369.1775427,1839,0.4375
1505995369.5774467,1842,0.921875
1505995369.7115786,1843,0.9375
1505995369.8433425,1844,0.96875
1505995370.1101243,1846,0.875
1505995370.243574,1847,1.0
1505995370.3769162,1848,0.984375
1505995370.6522746,1850,0.921875
1505995370.7871776,1851,0.953125
1505995371.192694,1854,0.96875
1505995371.326041,1855,0.921875
1505995371.5938058,1857,0.984375
1505995371.8615441,1859,0.953125
1505995371.9944732,1860,0.875
1505995372.1288865,1861,0.96875
1505995373.682713,1865,0.828125
1505995374.080887,1868,0.984375
1505995374.2122433,1869,0.96875
1505995374.3466043,1870,0.953125
1505995374.422845,1871,0.96875
1505995374.763922,1874,0.90625
1505995375.160008,1877,0.984375
1505995375.2933686,1878,0.28125
1505995375.4265947,1879,0.921875
1505995375.560957,1880,0.84375
1505995375.6943302,1881,0.875
1505995375.9607606,1883,0.9375
1505995376.3668396,1886,0.875
1505995376.7679648,1889,0.90625
1505995377.3081303,1893,0.96875
1505995377.4424953,1894,0.90625
1505995377.5758076,1895,1.0
1505995377.7091763,1896,0.96875
1505995377.8435373,1897,0.96875
1505995378.1193366,1899,0.953125
1505995379.2593157,1900,0.9375
